"Date Heure, GMT+01:00",Flux advectif (W/m2) pour la profondeur 6.6500 m,Flux advectif (W/m2) pour la profondeur 6.6678 m,Flux advectif (W/m2) pour la profondeur 6.6855 m,Flux advectif (W/m2) pour la profondeur 6.7033 m,Flux advectif (W/m2) pour la profondeur 6.7210 m,Flux advectif (W/m2) pour la profondeur 6.7388 m,Flux advectif (W/m2) pour la profondeur 6.7565 m,Flux advectif (W/m2) pour la profondeur 6.7743 m,Flux advectif (W/m2) pour la profondeur 6.7920 m,Flux advectif (W/m2) pour la profondeur 6.8098 m,Flux advectif (W/m2) pour la profondeur 6.8276 m,Flux advectif (W/m2) pour la profondeur 6.8453 m,Flux advectif (W/m2) pour la profondeur 6.8631 m,Flux advectif (W/m2) pour la profondeur 6.8808 m,Flux advectif (W/m2) pour la profondeur 6.8986 m,Flux advectif (W/m2) pour la profondeur 6.9163 m,Flux advectif (W/m2) pour la profondeur 6.9341 m,Flux advectif (W/m2) pour la profondeur 6.9518 m,Flux advectif (W/m2) pour la profondeur 6.9696 m,Flux advectif (W/m2) pour la profondeur 6.9873 m,Flux advectif (W/m2) pour la profondeur 7.0051 m,Flux advectif (W/m2) pour la profondeur 7.0229 m,Flux advectif (W/m2) pour la profondeur 7.0406 m,Flux advectif (W/m2) pour la profondeur 7.0584 m,Flux advectif (W/m2) pour la profondeur 7.0761 m,Flux advectif (W/m2) pour la profondeur 7.0939 m,Flux advectif (W/m2) pour la profondeur 7.1116 m,Flux advectif (W/m2) pour la profondeur 7.1294 m,Flux advectif (W/m2) pour la profondeur 7.1471 m,Flux advectif (W/m2) pour la profondeur 7.1649 m,Flux advectif (W/m2) pour la profondeur 7.1827 m,Flux advectif (W/m2) pour la profondeur 7.2004 m,Flux advectif (W/m2) pour la profondeur 7.2182 m,Flux advectif (W/m2) pour la profondeur 7.2359 m,Flux advectif (W/m2) pour la profondeur 7.2537 m,Flux advectif (W/m2) pour la profondeur 7.2714 m,Flux advectif (W/m2) pour la profondeur 7.2892 m,Flux advectif (W/m2) pour la profondeur 7.3069 m,Flux advectif (W/m2) pour la profondeur 7.3247 m,Flux advectif (W/m2) pour la profondeur 7.3424 m,Flux advectif (W/m2) pour la profondeur 7.3602 m,Flux advectif (W/m2) pour la profondeur 7.3780 m,Flux advectif (W/m2) pour la profondeur 7.3957 m,Flux advectif (W/m2) pour la profondeur 7.4135 m,Flux advectif (W/m2) pour la profondeur 7.4312 m,Flux advectif (W/m2) pour la profondeur 7.4490 m,Flux advectif (W/m2) pour la profondeur 7.4667 m,Flux advectif (W/m2) pour la profondeur 7.4845 m,Flux advectif (W/m2) pour la profondeur 7.5022 m,Flux advectif (W/m2) pour la profondeur 7.5200 m
17/05/18 14:45:00,-1206363926.2390137,-1204105778.503418,-1206454476.928711,-1204015227.8137207,-1206574274.597168,-1203910500.6408691,-1206686026.1535645,-1203815990.7531738,-1206800332.03125,-1203705516.3574219,-1206923322.6013184,-1203592870.7885742,-1207055508.7280273,-1203466942.7490234,-1207203403.930664,-1203324028.4729004,-1207368157.6538086,-1203168981.1706543,-1207542490.081787,-1203004355.1635742,-1207721803.4362793,-1202828617.8588867,-1207923467.1020508,-1202638065.4907227,-1208137646.9421387,-1202431548.614502,-1208371111.907959,-1202204469.4519043,-1208619775.0854492,-1201959254.6081543,-1208893342.8955078,-1201691689.453125,-1209183896.9421387,-1201408032.0739746,-1209498206.1767578,-1201100874.9389648,-1209835376.586914,-1200766897.43042,-1210201666.2597656,-1200405588.684082,-1210596308.8989258,-1200015416.1071777,-1211021986.541748,-1199594080.8105469,-1211480742.6452637,-1199138773.0407715,-1211975897.8271484,-1198644895.0195312,-1212511155.8532715,-1198111041.8701172
17/05/18 15:00:00,-1206577339.7827148,-1204323023.5290527,-1206654097.1374512,-1204227747.3449707,-1206732259.3688965,-1204124808.1970215,-1206822937.7746582,-1204007564.8498535,-1206927281.7993164,-1203876528.1677246,-1207035585.0219727,-1203746768.6462402,-1207150401.763916,-1203605003.8146973,-1207280672.1496582,-1203453915.7104492,-1207419116.3635254,-1203288395.690918,-1207572375.6408691,-1203110231.7810059,-1207744026.0314941,-1202918019.104004,-1207924361.114502,-1202714439.6972656,-1208116956.9396973,-1202495789.7949219,-1208328454.7424316,-1202260409.0881348,-1208557321.9299316,-1202008936.1572266,-1208804835.6628418,-1201739966.1254883,-1209076998.5961914,-1201446857.7575684,-1209365764.61792,-1201129994.2016602,-1209682372.7416992,-1200789247.7416992,-1210024651.7944336,-1200420786.895752,-1210394645.2331543,-1200025505.6762695,-1210793757.9345703,-1199598550.8728027,-1211225055.0842285,-1199139667.0532227,-1211691474.1516113,-1198645022.7355957,-1212195058.59375,-1198111041.8701172
17/05/18 15:15:00,-1206832644.1955566,-1204460956.878662,-1206933156.7382812,-1204372066.4978027,-1207046568.6035156,-1204258654.6325684,-1207157681.5795898,-1204155076.9042969,-1207277096.0998535,-1204042175.9033203,-1207405323.0285645,-1203907946.31958,-1207546704.711914,-1203773972.1679688,-1207693578.1860352,-1203620074.3103027,-1207857565.612793,-1203457108.6120605,-1208028705.1391602,-1203280860.4431152,-1208218874.3591309,-1203090818.939209,-1208426796.1120605,-1202887750.3967285,-1208642125.3967285,-1202668206.4819336,-1208880060.4248047,-1202430782.3181152,-1209131022.491455,-1202171646.4233398,-1209404845.7336426,-1201889777.0690918,-1209703062.7441406,-1201587089.996338,-1210023246.9177246,-1201261158.5998535,-1210365909.1186523,-1200907768.2495117,-1210738456.878662,-1200526535.7971191,-1211138974.456787,-1200115162.3535156,-1211571037.902832,-1199670838.1652832,-1212037456.9702148,-1199190498.046875,-1212540658.2641602,-1198671715.3930664,-1213084473.2666016,-1198111041.8701172
17/05/18 15:30:00,-1207121410.2172852,-1204663642.2729492,-1207215792.388916,-1204563385.1623535,-1207317965.2404785,-1204459041.1376953,-1207427928.7719727,-1204340903.7780762,-1207546832.4279785,-1204220850.6774902,-1207675059.3566895,-1204085727.0812988,-1207813503.5705566,-1203940386.1999512,-1207965485.6872559,-1203783678.5888672,-1208124109.0393066,-1203617009.1247559,-1208298186.0351562,-1203431565.39917,-1208489121.5515137,-1203231562.0422363,-1208692317.8100586,-1203018276.2145996,-1208911861.7248535,-1202788387.298584,-1209148775.024414,-1202540234.9853516,-1209401652.8320312,-1202272542.1142578,-1209680329.284668,-1201984031.5246582,-1209981228.3325195,-1201672148.8952637,-1210303072.8149414,-1201333318.1762695,-1210651993.1030273,-1200970732.269287,-1211027095.1843262,-1200580687.4084473,-1211430550.2319336,-1200159862.9760742,-1211867466.8884277,-1199704299.77417,-1212337972.869873,-1199213614.654541,-1212846793.6706543,-1198683209.8388672,-1213396100.4638672,-1198111041.8701172
17/05/18 15:45:00,-1207343253.0212402,-1204807833.7097168,-1207436358.0322266,-1204710386.352539,-1207542362.3657227,-1204595569.6105957,-1207662543.182373,-1204478198.5473633,-1207780680.5419922,-1204350610.1989746,-1207908396.6064453,-1204207695.9228516,-1208055014.6484375,-1204058523.5595703,-1208210317.3828125,-1203892620.3918457,-1208378008.5754395,-1203718798.828125,-1208558854.522705,-1203531950.22583,-1208748385.1623535,-1203332840.8813477,-1208958605.8044434,-1203115468.1396484,-1209182492.0654297,-1202883791.1987305,-1209424130.859375,-1202630657.9589844,-1209685182.4951172,-1202357728.729248,-1209969606.1706543,-1202064492.6452637,-1210273442.6879883,-1201748395.3857422,-1210601417.541504,-1201406754.91333,-1210956851.348877,-1201035739.7460938,-1211341787.5671387,-1200634839.0197754,-1211756992.4926758,-1200203286.4379883,-1212204381.866455,-1199738399.963379,-1212688042.602539,-1199236348.1140137,-1213209890.4418945,-1198695215.1489258,-1213772607.421875,-1198111041.8701172
17/05/18 16:00:00,-1207652836.7614746,-1205041809.539795,-1207759096.5270996,-1204923799.8962402,-1207874040.9851074,-1204809621.7346191,-1207986558.8378906,-1204692889.251709,-1208113764.038086,-1204555211.3342285,-1208251058.807373,-1204412424.77417,-1208396271.9726562,-1204255461.730957,-1208555917.0532227,-1204089047.6989746,-1208728206.02417,-1203906796.875,-1208911606.2927246,-1203715605.9265137,-1209106884.1552734,-1203506917.8771973,-1209322979.7363281,-1203281243.5913086,-1209553507.232666,-1203038583.0688477,-1209804852.4475098,-1202779574.8901367,-1210070501.8615723,-1202497322.3876953,-1210362843.9331055,-1202192080.9936523,-1210679962.9211426,-1201862062.6831055,-1211022114.2578125,-1201506118.0114746,-1211388276.2145996,-1201124119.2626953,-1211784706.878662,-1200712362.6708984,-1212213066.558838,-1200267399.9023438,-1212675143.2800293,-1199787570.6481934,-1213172086.4868164,-1199271086.883545,-1213708877.105713,-1198712967.6818848,-1214288069.4580078,-1198111041.8701172
17/05/18 16:15:00,-1207975192.1081543,-1205221506.0424805,-1208075832.3669434,-1205114352.2644043,-1208184518.737793,-1204995704.0405273,-1208307509.3078613,-1204868243.4082031,-1208439950.8666992,-1204736568.145752,-1208577373.3520508,-1204589311.5234375,-1208722841.949463,-1204435924.5300293,-1208882614.7460938,-1204264401.8554688,-1209055159.14917,-1204080107.574463,-1209246988.6779785,-1203875634.1552734,-1209453888.7023926,-1203660688.0187988,-1209674454.3457031,-1203432331.6955566,-1209912389.3737793,-1203182391.3574219,-1210171780.7006836,-1202909972.9919434,-1210449052.2766113,-1202619546.661377,-1210750717.6208496,-1202308813.4765625,-1211076138.1530762,-1201969727.3254395,-1211425697.0214844,-1201605097.9614258,-1211802970.275879,-1201211860.1989746,-1212211150.817871,-1200786693.4204102,-1212650749.5117188,-1200329853.0578613,-1213125725.55542,-1199835719.6044922,-1213638122.4060059,-1199303654.4799805,-1214190622.10083,-1198729826.2023926,-1214786417.541504,-1198111041.8701172
17/05/18 16:30:00,-1208243012.6953125,-1205428406.0668945,-1208351188.2019043,-1205311035.003662,-1208462556.6101074,-1205195068.8171387,-1208588356.9335938,-1205064542.9992676,-1208718244.1711426,-1204923799.8962402,-1208858604.1259766,-1204772073.21167,-1209013140.5639648,-1204605786.895752,-1209185429.534912,-1204421620.3308105,-1209368574.371338,-1204231323.3947754,-1209560659.3322754,-1204026466.8273926,-1209770624.5422363,-1203805901.184082,-1209999874.8779297,-1203567327.5756836,-1210244323.425293,-1203310490.5700684,-1210508312.5305176,-1203033729.8583984,-1210792736.2060547,-1202737811.7370605,-1211099765.625,-1202414562.3779297,-1211430933.380127,-1202068834.991455,-1211790837.2497559,-1201693349.761963,-1212176156.616211,-1201290150.1464844,-1212593277.2827148,-1200855276.9470215,-1213045392.150879,-1200384004.6691895,-1213532756.652832,-1199877738.1896973,-1214057669.6777344,-1199332518.3105469,-1214623324.1271973,-1198745024.4140625,-1215233806.9152832,-1198111041.8701172
17/05/18 16:45:00,-1208431266.1743164,-1205541307.067871,-1208541996.0021973,-1205427384.338379,-1208672266.3879395,-1205297497.10083,-1208807006.8359375,-1205167609.8632812,-1208946472.7783203,-1205034785.15625,-1209096411.4379883,-1204879865.5700684,-1209255034.790039,-1204715367.2790527,-1209428856.3537598,-1204540013.1225586,-1209616343.536377,-1204348439.025879,-1209818262.6342773,-1204141411.2854004,-1210035763.092041,-1203920717.9260254,-1210269994.354248,-1203679973.1445312,-1210522489.0136719,-1203417899.7802734,-1210797206.2683105,-1203134753.2653809,-1211090953.2165527,-1202830150.4516602,-1211407561.340332,-1202504346.7712402,-1211750095.8251953,-1202150317.8405762,-1212116640.9301758,-1201768446.8078613,-1212515881.3476562,-1201354774.4750977,-1212946284.4848633,-1200909556.274414,-1213408105.7739258,-1200431004.1809082,-1213906198.425293,-1199914648.1323242,-1214442989.0441895,-1199358444.6716309,-1215021031.9519043,-1198758434.60083,-1215644541.7785645,-1198111041.8701172
17/05/18 17:00:00,-1208648894.3481445,-1205710530.8532715,-1208761284.4848633,-1205588817.4438477,-1208877122.9553223,-1205463527.9846191,-1209007648.7731934,-1205329936.9812012,-1209142772.3693848,-1205179487.4572754,-1209294243.6218262,-1205016777.191162,-1209457720.1843262,-1204843466.4916992,-1209628731.994629,-1204652658.6914062,-1209816219.177246,-1204455209.6557617,-1210018521.4233398,-1204239752.6550293,-1210234106.1401367,-1204008203.4301758,-1210471913.4521484,-1203760817.41333,-1210723003.2348633,-1203491847.3815918,-1210996698.7609863,-1203204869.3847656,-1211291722.869873,-1202895285.6445312,-1211612673.3398438,-1202559264.678955,-1211955974.1210938,-1202200127.105713,-1212327372.4365234,-1201812891.998291,-1212725335.6933594,-1201395771.331787,-1213158548.5839844,-1200945572.2045898,-1213624073.638916,-1200459484.8632812,-1214126508.6364746,-1199936104.4311523,-1214668407.8979492,-1199372748.8708496,-1215252836.6088867,-1198765458.984375,-1215882987.6708984,-1198111041.8701172
17/05/18 17:15:00,-1208833060.913086,-1205819089.5080566,-1208948005.3710938,-1205699419.555664,-1209066398.1628418,-1205569404.6020508,-1209194497.3754883,-1205435941.3146973,-1209332430.7250977,-1205292771.6064453,-1209481092.224121,-1205133126.525879,-1209638821.5637207,-1204955601.196289,-1209820306.0913086,-1204764410.2478027,-1210010475.3112793,-1204561341.7053223,-1210215842.74292,-1204342819.519043,-1210439856.7199707,-1204107183.380127,-1210678813.4765625,-1203854177.8564453,-1210936416.7785645,-1203581120.9106445,-1211217136.6882324,-1203289672.8515625,-1211517014.0075684,-1202973320.159912,-1211840391.0827637,-1202637554.6264648,-1212191610.2600098,-1202270243.2250977,-1212570160.6750488,-1201874451.1413574,-1212978341.217041,-1201449156.6467285,-1213418067.6269531,-1200991294.555664,-1213892915.9545898,-1200497671.9665527,-1214405312.8051758,-1199965351.409912,-1214956790.7714844,-1199391906.2805176,-1215551692.199707,-1198775676.2695312,-1216191421.9665527,-1198111041.8701172
17/05/18 17:30:00,-1209167804.7180176,-1206051149.597168,-1209275469.3603516,-1205930330.2001953,-1209397565.9179688,-1205797122.3449707,-1209534605.255127,-1205651270.5993652,-1209682500.4577637,-1205492774.963379,-1209841890.1062012,-1205321763.1530762,-1210011241.607666,-1205142577.5146484,-1210193875.579834,-1204947555.0842285,-1210390686.0351562,-1204743337.097168,-1210605504.4555664,-1204516768.7988281,-1210831817.3217773,-1204276918.0297852,-1211081119.0795898,-1204017271.270752,-1211347407.0739746,-1203735274.2004395,-1211634512.7868652,-1203434502.8686523,-1211943841.0949707,-1203110359.4970703,-1212279989.7766113,-1202759778.9001465,-1212641170.8068848,-1202384549.1027832,-1213030321.6552734,-1201977518.005371,-1213448336.3342285,-1201540729.0649414,-1213901728.363037,-1201069839.9353027,-1214389731.4453125,-1200562679.4433594,-1214914261.3220215,-1200017587.2802734,-1215480809.7839355,-1199429327.0874023,-1216091037.1398926,-1198794961.3952637,-1216749796.6003418,-1198111041.8701172
